table,col_id,row_id
28086084_0_3127660530989916727,0,127
28086084_0_3127660530989916727,0,122
28086084_0_3127660530989916727,0,50
28086084_0_3127660530989916727,0,96
28086084_0_3127660530989916727,0,179
28086084_0_3127660530989916727,0,218
28086084_0_3127660530989916727,0,211
28086084_0_3127660530989916727,0,192
28086084_0_3127660530989916727,0,4
28086084_0_3127660530989916727,0,177
28086084_0_3127660530989916727,0,134
28086084_0_3127660530989916727,0,205
28086084_0_3127660530989916727,0,71
28086084_0_3127660530989916727,0,78
28086084_0_3127660530989916727,0,38
28086084_0_3127660530989916727,0,89
28086084_0_3127660530989916727,0,196
28086084_0_3127660530989916727,0,59
28086084_0_3127660530989916727,0,221
28086084_0_3127660530989916727,0,81
28086084_0_3127660530989916727,0,24
28086084_0_3127660530989916727,0,180
28086084_0_3127660530989916727,0,199
28086084_0_3127660530989916727,0,31
28086084_0_3127660530989916727,0,98
28086084_0_3127660530989916727,0,175
28086084_0_3127660530989916727,0,145
28086084_0_3127660530989916727,0,33
28086084_0_3127660530989916727,0,121
28086084_0_3127660530989916727,0,163
28086084_0_3127660530989916727,0,198
28086084_0_3127660530989916727,0,82
28086084_0_3127660530989916727,0,104
28086084_0_3127660530989916727,0,204
28086084_0_3127660530989916727,0,32
28086084_0_3127660530989916727,0,141
28086084_0_3127660530989916727,0,212
28086084_0_3127660530989916727,0,185
28086084_0_3127660530989916727,0,166
28086084_0_3127660530989916727,0,200
28086084_0_3127660530989916727,0,186
28086084_0_3127660530989916727,0,76
28086084_0_3127660530989916727,0,79
28086084_0_3127660530989916727,0,95
28086084_0_3127660530989916727,0,203
28086084_0_3127660530989916727,0,35
28086084_0_3127660530989916727,0,83
28086084_0_3127660530989916727,0,9
28086084_0_3127660530989916727,0,12
28086084_0_3127660530989916727,0,25
28086084_0_3127660530989916727,0,174
28086084_0_3127660530989916727,0,178
28086084_0_3127660530989916727,0,14
28086084_0_3127660530989916727,0,220
28086084_0_3127660530989916727,0,63
28086084_0_3127660530989916727,0,160
28086084_0_3127660530989916727,0,110
28086084_0_3127660530989916727,0,55
28086084_0_3127660530989916727,0,85
28086084_0_3127660530989916727,0,156
28086084_0_3127660530989916727,0,65
28086084_0_3127660530989916727,0,74
28086084_0_3127660530989916727,0,68
28086084_0_3127660530989916727,0,13
28086084_0_3127660530989916727,0,101
28086084_0_3127660530989916727,0,17
28086084_0_3127660530989916727,0,87
28086084_0_3127660530989916727,0,131
28086084_0_3127660530989916727,0,30
28086084_0_3127660530989916727,0,3
28086084_0_3127660530989916727,0,223
28086084_0_3127660530989916727,0,108
28086084_0_3127660530989916727,0,43
28086084_0_3127660530989916727,0,109
28086084_0_3127660530989916727,0,26
28086084_0_3127660530989916727,0,158
28086084_0_3127660530989916727,0,53
28086084_0_3127660530989916727,0,139
28086084_0_3127660530989916727,0,114
28086084_0_3127660530989916727,0,54
28086084_0_3127660530989916727,0,201
28086084_0_3127660530989916727,0,45
28086084_0_3127660530989916727,0,49
28086084_0_3127660530989916727,0,11
28086084_0_3127660530989916727,0,195
28086084_0_3127660530989916727,0,119
28086084_0_3127660530989916727,0,143
28086084_0_3127660530989916727,0,149
28086084_0_3127660530989916727,0,224
28086084_0_3127660530989916727,0,150
28086084_0_3127660530989916727,0,92
28086084_0_3127660530989916727,0,34
28086084_0_3127660530989916727,0,202
28086084_0_3127660530989916727,0,15
28086084_0_3127660530989916727,0,190
28086084_0_3127660530989916727,0,216
28086084_0_3127660530989916727,0,142
28086084_0_3127660530989916727,0,7
28086084_0_3127660530989916727,0,193
28086084_0_3127660530989916727,0,168
28086084_0_3127660530989916727,0,27
28154036_0_909001972154294543,0,2
28154036_0_909001972154294543,0,9
28154036_0_909001972154294543,0,3
28154036_0_909001972154294543,0,7
28154036_0_909001972154294543,0,1
28154036_0_909001972154294543,0,4
28154036_0_909001972154294543,0,5
28154036_0_909001972154294543,0,6
28154036_0_909001972154294543,0,8
28423212_0_2742990779532526553,0,1
28423212_0_2742990779532526553,0,8
28423212_0_2742990779532526553,0,9
28423212_0_2742990779532526553,0,6
28423212_0_2742990779532526553,0,3
28423212_0_2742990779532526553,0,4
28423212_0_2742990779532526553,0,2
28423212_0_2742990779532526553,0,5
28423212_0_2742990779532526553,0,10
28423212_0_2742990779532526553,0,7
28494901_6_7026744149694237309,0,163
28494901_6_7026744149694237309,0,129
28494901_6_7026744149694237309,0,93
28494901_6_7026744149694237309,0,64
28494901_6_7026744149694237309,0,135
28494901_6_7026744149694237309,0,62
28494901_6_7026744149694237309,0,84
28494901_6_7026744149694237309,0,88
28494901_6_7026744149694237309,0,102
28494901_6_7026744149694237309,0,43
28494901_6_7026744149694237309,0,152
28494901_6_7026744149694237309,0,2
28494901_6_7026744149694237309,0,32
28494901_6_7026744149694237309,0,149
28494901_6_7026744149694237309,0,53
28494901_6_7026744149694237309,0,46
28494901_6_7026744149694237309,0,158
28494901_6_7026744149694237309,0,54
28494901_6_7026744149694237309,0,126
28494901_6_7026744149694237309,0,50
28494901_6_7026744149694237309,0,97
28494901_6_7026744149694237309,0,151
28494901_6_7026744149694237309,0,41
28494901_6_7026744149694237309,0,65
28494901_6_7026744149694237309,0,101
28494901_6_7026744149694237309,0,144
28494901_6_7026744149694237309,0,130
28494901_6_7026744149694237309,0,75
28494901_6_7026744149694237309,0,15
28494901_6_7026744149694237309,0,155
28494901_6_7026744149694237309,0,48
28494901_6_7026744149694237309,0,66
28494901_6_7026744149694237309,0,8
28494901_6_7026744149694237309,0,59
28494901_6_7026744149694237309,0,16
28494901_6_7026744149694237309,0,57
28494901_6_7026744149694237309,0,100
28494901_6_7026744149694237309,0,106
28494901_6_7026744149694237309,0,98
28494901_6_7026744149694237309,0,56
28494901_6_7026744149694237309,0,120
28494901_6_7026744149694237309,0,10
28494901_6_7026744149694237309,0,109
28494901_6_7026744149694237309,0,44
28494901_6_7026744149694237309,0,24
28494901_6_7026744149694237309,0,92
28494901_6_7026744149694237309,0,118
28494901_6_7026744149694237309,0,47
28494901_6_7026744149694237309,0,68
28494901_6_7026744149694237309,0,162
28494901_6_7026744149694237309,0,124
28494901_6_7026744149694237309,0,83
28494901_6_7026744149694237309,0,157
28494901_6_7026744149694237309,0,63
28494901_6_7026744149694237309,0,9
28494901_6_7026744149694237309,0,19
28494901_6_7026744149694237309,0,147
28494901_6_7026744149694237309,0,38
28494901_6_7026744149694237309,0,146
28494901_6_7026744149694237309,0,69
28494901_6_7026744149694237309,0,76
28494901_6_7026744149694237309,0,25
28494901_6_7026744149694237309,0,26
28494901_6_7026744149694237309,0,80
28494901_6_7026744149694237309,0,40
28494901_6_7026744149694237309,0,74
28494901_6_7026744149694237309,0,87
28494901_6_7026744149694237309,0,21
28494901_6_7026744149694237309,0,160
28494901_6_7026744149694237309,0,22
28494901_6_7026744149694237309,0,6
28494901_6_7026744149694237309,0,42
28494901_6_7026744149694237309,0,104
28494901_6_7026744149694237309,0,145
28494901_6_7026744149694237309,0,71
28494901_6_7026744149694237309,0,134
28494901_6_7026744149694237309,0,73
28494901_6_7026744149694237309,0,30
28494901_6_7026744149694237309,0,90
28494901_6_7026744149694237309,0,72
28494901_6_7026744149694237309,0,112
28494901_6_7026744149694237309,0,136
28494901_6_7026744149694237309,0,39
28494901_6_7026744149694237309,0,154
28494901_6_7026744149694237309,0,52
28494901_6_7026744149694237309,0,103
28494901_6_7026744149694237309,0,14
28494901_6_7026744149694237309,0,122
28494901_6_7026744149694237309,0,153
28494901_6_7026744149694237309,0,127
28494901_6_7026744149694237309,0,86
28494901_6_7026744149694237309,0,94
28494901_6_7026744149694237309,0,4
28494901_6_7026744149694237309,0,141
28494901_6_7026744149694237309,0,115
28494901_6_7026744149694237309,0,13
28494901_6_7026744149694237309,0,95
28494901_6_7026744149694237309,0,148
28494901_6_7026744149694237309,0,108
28494901_6_7026744149694237309,0,89
28494901_6_7026744149694237309,0,85
28494901_6_7026744149694237309,0,113
28494901_6_7026744149694237309,0,159
28494901_6_7026744149694237309,0,77
28494901_6_7026744149694237309,0,27
28494901_6_7026744149694237309,0,34
28494901_6_7026744149694237309,0,23
28494901_6_7026744149694237309,0,99
28494901_6_7026744149694237309,0,12
28494901_6_7026744149694237309,0,142
28494901_6_7026744149694237309,0,35
28494901_6_7026744149694237309,0,132
28494901_6_7026744149694237309,0,31
28494901_6_7026744149694237309,0,0
28494901_6_7026744149694237309,0,125
28494901_6_7026744149694237309,0,37
28494901_6_7026744149694237309,0,133
28494901_6_7026744149694237309,0,1
28494901_6_7026744149694237309,0,139
28494901_6_7026744149694237309,0,138
28494901_6_7026744149694237309,0,137
28494901_6_7026744149694237309,0,67
28494901_6_7026744149694237309,0,45
28494901_6_7026744149694237309,0,143
28494901_6_7026744149694237309,0,96
28494901_6_7026744149694237309,0,28
28494901_6_7026744149694237309,0,161
28494901_6_7026744149694237309,0,150
28494901_6_7026744149694237309,0,140
28494901_6_7026744149694237309,0,5
28494901_6_7026744149694237309,0,11
28494901_6_7026744149694237309,0,156
28494901_6_7026744149694237309,0,82
28494901_6_7026744149694237309,0,3
28494901_6_7026744149694237309,0,107
28494901_6_7026744149694237309,0,33
28494901_6_7026744149694237309,0,18
28494901_6_7026744149694237309,0,51
28494901_6_7026744149694237309,0,79
28494901_6_7026744149694237309,0,36
28494901_6_7026744149694237309,0,17
28494901_6_7026744149694237309,0,60
28494901_6_7026744149694237309,0,70
28494901_6_7026744149694237309,0,110
28494901_6_7026744149694237309,0,123
28494901_6_7026744149694237309,0,116
28494901_6_7026744149694237309,0,91
28494901_6_7026744149694237309,0,55
28494901_6_7026744149694237309,0,29
28494901_6_7026744149694237309,0,20
28494901_6_7026744149694237309,0,58
28646774_0_3256889721737611537,0,2
28646774_0_3256889721737611537,0,3
28646774_0_3256889721737611537,0,1
28646774_0_3256889721737611537,0,5
28646774_0_3256889721737611537,0,6
28646774_0_3256889721737611537,0,7
28646774_0_3256889721737611537,0,4
28993628_1_6072768612274729703,1,2
28993628_1_6072768612274729703,1,41
28993628_1_6072768612274729703,1,39
28993628_1_6072768612274729703,1,31
28993628_1_6072768612274729703,1,44
28993628_1_6072768612274729703,1,11
28993628_1_6072768612274729703,1,20
28993628_1_6072768612274729703,1,74
28993628_1_6072768612274729703,1,42
28993628_1_6072768612274729703,1,18
28993628_1_6072768612274729703,1,70
28993628_1_6072768612274729703,1,43
28993628_1_6072768612274729703,1,51
28993628_1_6072768612274729703,1,21
28993628_1_6072768612274729703,1,24
28993628_1_6072768612274729703,1,46
28993628_1_6072768612274729703,1,58
28993628_1_6072768612274729703,1,63
28993628_1_6072768612274729703,1,73
28993628_1_6072768612274729703,1,12
28993628_1_6072768612274729703,1,40
28993628_1_6072768612274729703,1,52
28993628_1_6072768612274729703,1,4
28993628_1_6072768612274729703,1,57
28993628_1_6072768612274729703,1,47
28993628_1_6072768612274729703,1,36
28993628_1_6072768612274729703,1,14
28993628_1_6072768612274729703,1,23
29021592_3_2299138476894681059,0,2
29021592_3_2299138476894681059,0,5
29021592_3_2299138476894681059,0,1
29021592_3_2299138476894681059,0,0
29021592_3_2299138476894681059,0,4
29021592_3_2299138476894681059,0,3
29021592_4_4348860179678308511,0,3
29021592_4_4348860179678308511,0,0
29021592_4_4348860179678308511,0,4
29021592_4_4348860179678308511,0,5
29021592_4_4348860179678308511,0,2
29021592_4_4348860179678308511,0,1
29412826_0_3422707769191426540,0,40
29412826_0_3422707769191426540,0,54
29412826_0_3422707769191426540,0,14
29412826_0_3422707769191426540,0,50
29412826_0_3422707769191426540,0,71
29412826_0_3422707769191426540,0,1
29412826_0_3422707769191426540,0,15
29412826_0_3422707769191426540,0,16
29412826_0_3422707769191426540,0,99
29412826_0_3422707769191426540,0,35
29412826_0_3422707769191426540,0,98
29412826_0_3422707769191426540,0,56
29412826_0_3422707769191426540,0,68
29412826_0_3422707769191426540,0,60
29412826_0_3422707769191426540,0,3
29412826_0_3422707769191426540,0,90
29412826_0_3422707769191426540,0,6
29412826_0_3422707769191426540,0,97
29412826_0_3422707769191426540,0,66
29412826_0_3422707769191426540,0,32
29412826_0_3422707769191426540,0,49
29412826_0_3422707769191426540,0,57
29412826_0_3422707769191426540,0,87
29412826_0_3422707769191426540,0,27
29412826_0_3422707769191426540,0,86
29412826_0_3422707769191426540,0,26
29412826_0_3422707769191426540,0,95
29412826_0_3422707769191426540,0,13
29412826_0_3422707769191426540,0,73
29412826_0_3422707769191426540,0,69
29412826_0_3422707769191426540,0,62
29412826_0_3422707769191426540,0,65
29412826_0_3422707769191426540,0,43
29412826_0_3422707769191426540,0,76
29412826_0_3422707769191426540,0,51
29412826_0_3422707769191426540,0,45
29412826_0_3422707769191426540,0,80
29412826_0_3422707769191426540,0,20
29412826_0_3422707769191426540,0,9
29412826_0_3422707769191426540,0,92
29412826_0_3422707769191426540,0,29
29412826_0_3422707769191426540,0,5
29412826_0_3422707769191426540,0,89
29412826_0_3422707769191426540,0,81
29412826_0_3422707769191426540,0,58
29412826_0_3422707769191426540,0,44
29412826_0_3422707769191426540,0,31
29412826_0_3422707769191426540,0,96
29412826_0_3422707769191426540,0,42
29412826_0_3422707769191426540,0,82
29412826_0_3422707769191426540,0,21
29412826_0_3422707769191426540,0,48
29412826_0_3422707769191426540,0,33
29412826_0_3422707769191426540,0,55
29412826_0_3422707769191426540,0,79
29412826_0_3422707769191426540,0,10
29412826_0_3422707769191426540,0,93
29412826_0_3422707769191426540,0,77
29412826_0_3422707769191426540,0,39
29412826_0_3422707769191426540,0,22
29412826_0_3422707769191426540,0,41
29412826_0_3422707769191426540,0,36
29412826_0_3422707769191426540,0,38
29412826_0_3422707769191426540,0,85
29412826_0_3422707769191426540,0,72
29412826_0_3422707769191426540,0,100
29412826_0_3422707769191426540,0,46
29412826_0_3422707769191426540,0,24
29412826_0_3422707769191426540,0,30
29412826_0_3422707769191426540,0,25
29412826_0_3422707769191426540,0,83
29412826_0_3422707769191426540,0,11
29412826_0_3422707769191426540,0,64
29412826_0_3422707769191426540,0,84
29412826_0_3422707769191426540,0,74
29412826_0_3422707769191426540,0,52
29412826_0_3422707769191426540,0,63
29412826_0_3422707769191426540,0,37
29412826_0_3422707769191426540,0,91
29412826_0_3422707769191426540,0,47
29412826_0_3422707769191426540,0,94
29412826_0_3422707769191426540,0,70
29412826_0_3422707769191426540,0,61
29412826_0_3422707769191426540,0,53
29412826_0_3422707769191426540,0,8
29412826_0_3422707769191426540,0,4
29412826_0_3422707769191426540,0,19
29412826_0_3422707769191426540,0,7
29412826_0_3422707769191426540,0,67
29412826_0_3422707769191426540,0,28
29412826_0_3422707769191426540,0,23
29412826_0_3422707769191426540,0,2
29412826_0_3422707769191426540,0,78
29412826_0_3422707769191426540,0,12
29412826_0_3422707769191426540,0,59
29412826_0_3422707769191426540,0,75
29412826_0_3422707769191426540,0,17
29412826_0_3422707769191426540,0,88
29412826_0_3422707769191426540,0,18
29412826_0_3422707769191426540,0,34
29414811_12_251152470253168163,1,20
29414811_12_251152470253168163,1,3
29414811_12_251152470253168163,1,7
29414811_12_251152470253168163,1,11
29414811_12_251152470253168163,1,19
29414811_12_251152470253168163,1,23
29414811_12_251152470253168163,1,12
29414811_12_251152470253168163,1,4
29414811_12_251152470253168163,1,18
29414811_12_251152470253168163,1,8
29414811_12_251152470253168163,1,1
29414811_12_251152470253168163,1,13
29414811_12_251152470253168163,1,10
29414811_12_251152470253168163,1,6
29414811_12_251152470253168163,1,14
29414811_12_251152470253168163,1,24
29414811_12_251152470253168163,1,9
29414811_12_251152470253168163,1,15
29414811_12_251152470253168163,1,17
29414811_12_251152470253168163,1,16
29414811_12_251152470253168163,1,2
29414811_12_251152470253168163,1,21
29414811_12_251152470253168163,1,22
29414811_12_251152470253168163,1,5
29414811_13_8724394428539174350,1,4
29414811_13_8724394428539174350,1,15
29414811_13_8724394428539174350,1,10
29414811_13_8724394428539174350,1,8
29414811_13_8724394428539174350,1,11
29414811_13_8724394428539174350,1,2
29414811_13_8724394428539174350,1,6
29414811_13_8724394428539174350,1,14
29414811_13_8724394428539174350,1,7
29414811_13_8724394428539174350,1,3
29414811_13_8724394428539174350,1,1
29414811_13_8724394428539174350,1,5
29414811_13_8724394428539174350,1,16
29414811_13_8724394428539174350,1,13
29414811_13_8724394428539174350,1,9
29414811_13_8724394428539174350,1,12
29414811_2_4773219892816395776,1,18
29414811_2_4773219892816395776,1,17
29414811_2_4773219892816395776,1,12
29414811_2_4773219892816395776,1,19
29414811_2_4773219892816395776,1,22
29414811_2_4773219892816395776,1,6
29414811_2_4773219892816395776,1,11
29414811_2_4773219892816395776,1,8
29414811_2_4773219892816395776,1,7
29414811_2_4773219892816395776,1,15
29414811_2_4773219892816395776,1,5
29414811_2_4773219892816395776,1,14
29414811_2_4773219892816395776,1,9
29414811_2_4773219892816395776,1,13
29414811_2_4773219892816395776,1,16
29414811_2_4773219892816395776,1,4
29414811_2_4773219892816395776,1,1
29414811_2_4773219892816395776,1,10
29414811_2_4773219892816395776,1,20
29414811_2_4773219892816395776,1,21
29414811_2_4773219892816395776,1,2
29414811_2_4773219892816395776,1,3
29414811_6_8221428333921653560,1,1
29414811_6_8221428333921653560,1,7
29414811_6_8221428333921653560,1,9
29414811_6_8221428333921653560,1,13
29414811_6_8221428333921653560,1,3
29414811_6_8221428333921653560,1,6
29414811_6_8221428333921653560,1,12
29414811_6_8221428333921653560,1,10
29414811_6_8221428333921653560,1,5
29414811_6_8221428333921653560,1,4
29414811_6_8221428333921653560,1,2
29414811_6_8221428333921653560,1,8
29414811_6_8221428333921653560,1,11
29857217_0_961038783966485949,0,15
29857217_0_961038783966485949,0,10
29857217_0_961038783966485949,0,31
29857217_0_961038783966485949,0,6
29857217_0_961038783966485949,0,4
29857217_0_961038783966485949,0,12
29857217_0_961038783966485949,0,26
29857217_0_961038783966485949,0,18
29857217_0_961038783966485949,0,8
29857217_0_961038783966485949,0,21
29857217_0_961038783966485949,0,9
29857217_0_961038783966485949,0,17
29857217_0_961038783966485949,0,1
29857217_0_961038783966485949,0,20
29857217_0_961038783966485949,0,3
29857217_0_961038783966485949,0,16
29857217_0_961038783966485949,0,24
29857217_0_961038783966485949,0,13
29857217_0_961038783966485949,0,2
29857217_0_961038783966485949,0,11
29857217_0_961038783966485949,0,23
29857217_0_961038783966485949,0,28
29857217_0_961038783966485949,0,5
29857217_0_961038783966485949,0,29
29857217_0_961038783966485949,0,25
29886325_0_1448173912684571475,1,142
29886325_0_1448173912684571475,1,112
29886325_0_1448173912684571475,1,194
29886325_0_1448173912684571475,1,26
29886325_0_1448173912684571475,1,138
29886325_0_1448173912684571475,1,233
29886325_0_1448173912684571475,1,218
29886325_0_1448173912684571475,1,43
29886325_0_1448173912684571475,1,169
29886325_0_1448173912684571475,1,115
29886325_0_1448173912684571475,1,173
29886325_0_1448173912684571475,1,211
29886325_0_1448173912684571475,1,51
29886325_0_1448173912684571475,1,99
29886325_0_1448173912684571475,1,3
29886325_0_1448173912684571475,1,113
29886325_0_1448173912684571475,1,129
29886325_0_1448173912684571475,1,106
29886325_0_1448173912684571475,1,236
29886325_0_1448173912684571475,1,178
29886325_0_1448173912684571475,1,180
29886325_0_1448173912684571475,1,125
29886325_0_1448173912684571475,1,226
29886325_0_1448173912684571475,1,82
29886325_0_1448173912684571475,1,252
29886325_0_1448173912684571475,1,12
29886325_0_1448173912684571475,1,60
29886325_0_1448173912684571475,1,244
29886325_0_1448173912684571475,1,127
29886325_0_1448173912684571475,1,198
29886325_0_1448173912684571475,1,61
29886325_0_1448173912684571475,1,95
29886325_0_1448173912684571475,1,186
29886325_0_1448173912684571475,1,30
29886325_0_1448173912684571475,1,171
29886325_0_1448173912684571475,1,184
29886325_0_1448173912684571475,1,55
29886325_0_1448173912684571475,1,56
29886325_0_1448173912684571475,1,156
29886325_0_1448173912684571475,1,86
29886325_0_1448173912684571475,1,46
29886325_0_1448173912684571475,1,212
29886325_0_1448173912684571475,1,250
29886325_0_1448173912684571475,1,53
29886325_0_1448173912684571475,1,11
29886325_0_1448173912684571475,1,107
29886325_0_1448173912684571475,1,167
29886325_0_1448173912684571475,1,4
29886325_0_1448173912684571475,1,185
29886325_0_1448173912684571475,1,66
29886325_0_1448173912684571475,1,22
29886325_0_1448173912684571475,1,34
29886325_0_1448173912684571475,1,164
29886325_0_1448173912684571475,1,121
29886325_0_1448173912684571475,1,195
29886325_0_1448173912684571475,1,205
29886325_0_1448173912684571475,1,159
29886325_0_1448173912684571475,1,203
29886325_0_1448173912684571475,1,208
29886325_0_1448173912684571475,1,42
29886325_0_1448173912684571475,1,104
29886325_0_1448173912684571475,1,118
29886325_0_1448173912684571475,1,135
29886325_0_1448173912684571475,1,74
29886325_0_1448173912684571475,1,154
29886325_0_1448173912684571475,1,168
29886325_0_1448173912684571475,1,9
29886325_0_1448173912684571475,1,126
29886325_0_1448173912684571475,1,65
29886325_0_1448173912684571475,1,188
29886325_0_1448173912684571475,1,239
29886325_0_1448173912684571475,1,84
29886325_0_1448173912684571475,1,85
29886325_0_1448173912684571475,1,204
29886325_0_1448173912684571475,1,144
29886325_0_1448173912684571475,1,111
29886325_0_1448173912684571475,1,36
29886325_0_1448173912684571475,1,193
29886325_0_1448173912684571475,1,229
29886325_0_1448173912684571475,1,27
29886325_0_1448173912684571475,1,221
29886325_0_1448173912684571475,1,24
29886325_0_1448173912684571475,1,190
29886325_0_1448173912684571475,1,231
29886325_0_1448173912684571475,1,45
29886325_0_1448173912684571475,1,134
29886325_0_1448173912684571475,1,123
29886325_0_1448173912684571475,1,88
29886325_0_1448173912684571475,1,209
29886325_0_1448173912684571475,1,145
29886325_0_1448173912684571475,1,97
29886325_0_1448173912684571475,1,103
29886325_0_1448173912684571475,1,141
29886325_0_1448173912684571475,1,137
29886325_0_1448173912684571475,1,79
29886325_0_1448173912684571475,1,18
29886325_0_1448173912684571475,1,200
29886325_0_1448173912684571475,1,35
29886325_0_1448173912684571475,1,253
29886325_0_1448173912684571475,1,213
29886325_0_1448173912684571475,1,57
29886325_0_1448173912684571475,1,251
29886325_0_1448173912684571475,1,207
29886325_0_1448173912684571475,1,157
29886325_0_1448173912684571475,1,162
29886325_0_1448173912684571475,1,67
29886325_0_1448173912684571475,1,215
29886325_0_1448173912684571475,1,109
29886325_0_1448173912684571475,1,54
29886325_0_1448173912684571475,1,152
29886325_0_1448173912684571475,1,225
29886325_0_1448173912684571475,1,105
29886325_0_1448173912684571475,1,50
29886325_0_1448173912684571475,1,165
29886325_0_1448173912684571475,1,29
29886325_0_1448173912684571475,1,191
29886325_0_1448173912684571475,1,163
29886325_0_1448173912684571475,1,77
29886325_0_1448173912684571475,1,31
29886325_0_1448173912684571475,1,102
29886325_0_1448173912684571475,1,78
29886325_0_1448173912684571475,1,21
29886325_0_1448173912684571475,1,153
29886325_0_1448173912684571475,1,220
29886325_0_1448173912684571475,1,155
29886325_0_1448173912684571475,1,196
29886325_0_1448173912684571475,1,150
29886325_0_1448173912684571475,1,175
29886325_0_1448173912684571475,1,68
29886325_0_1448173912684571475,1,151
29886325_0_1448173912684571475,1,122
29886325_0_1448173912684571475,1,222
29886325_0_1448173912684571475,1,91
29886325_0_1448173912684571475,1,96
29886325_0_1448173912684571475,1,148
29886325_0_1448173912684571475,1,62
29886325_0_1448173912684571475,1,73
29886325_0_1448173912684571475,1,131
29886325_0_1448173912684571475,1,232
29886325_0_1448173912684571475,1,242
29886325_0_1448173912684571475,1,33
29886325_0_1448173912684571475,1,63
29886325_0_1448173912684571475,1,217
29886325_0_1448173912684571475,1,93
29886325_0_1448173912684571475,1,161
29886325_0_1448173912684571475,1,101
29886325_0_1448173912684571475,1,94
29886325_0_1448173912684571475,1,247
29886325_0_1448173912684571475,1,170
29886325_0_1448173912684571475,1,235
29886325_0_1448173912684571475,1,38
29886325_0_1448173912684571475,1,23
29886325_0_1448173912684571475,1,64
29886325_0_1448173912684571475,1,179
29886325_0_1448173912684571475,1,183
29886325_0_1448173912684571475,1,5
29886325_0_1448173912684571475,1,17
29886325_0_1448173912684571475,1,76
29886325_0_1448173912684571475,1,219
29886325_0_1448173912684571475,1,146
29886325_0_1448173912684571475,1,201
29886325_0_1448173912684571475,1,52
29886325_0_1448173912684571475,1,216
29886325_0_1448173912684571475,1,136
29886325_0_1448173912684571475,1,80
29886325_0_1448173912684571475,1,13
29886325_0_1448173912684571475,1,48
29886325_0_1448173912684571475,1,44
29886325_0_1448173912684571475,1,32
29886325_0_1448173912684571475,1,49
29886325_0_1448173912684571475,1,87
29886325_0_1448173912684571475,1,75
29886325_0_1448173912684571475,1,224
29886325_0_1448173912684571475,1,100
29886325_0_1448173912684571475,1,119
29886325_0_1448173912684571475,1,128
29886325_0_1448173912684571475,1,248
29886325_0_1448173912684571475,1,81
29886325_0_1448173912684571475,1,174
29886325_0_1448173912684571475,1,41
29886325_0_1448173912684571475,1,28
29886325_0_1448173912684571475,1,249
29886325_0_1448173912684571475,1,189
29886325_0_1448173912684571475,1,2
29886325_0_1448173912684571475,1,132
29886325_0_1448173912684571475,1,223
29886325_0_1448173912684571475,1,140
29886325_0_1448173912684571475,1,39
29886325_0_1448173912684571475,1,245
29886325_0_1448173912684571475,1,14
29886325_0_1448173912684571475,1,72
29886325_0_1448173912684571475,1,120
29886325_0_1448173912684571475,1,110
29886325_0_1448173912684571475,1,147
29886325_0_1448173912684571475,1,116
29886325_0_1448173912684571475,1,7
29886325_0_1448173912684571475,1,133
29886325_0_1448173912684571475,1,176
29886325_0_1448173912684571475,1,158
29886325_0_1448173912684571475,1,172
29886325_0_1448173912684571475,1,206
29886325_0_1448173912684571475,1,199
29886325_0_1448173912684571475,1,89
29886325_0_1448173912684571475,1,71
29886325_0_1448173912684571475,1,16
29886325_0_1448173912684571475,1,40
29886325_0_1448173912684571475,1,20
29886325_0_1448173912684571475,1,8
29886325_0_1448173912684571475,1,25
29886325_0_1448173912684571475,1,6
29886325_0_1448173912684571475,1,58
29886325_0_1448173912684571475,1,237
29886325_0_1448173912684571475,1,214
29886325_0_1448173912684571475,1,19
29886325_0_1448173912684571475,1,1
29886325_0_1448173912684571475,1,160
29886325_0_1448173912684571475,1,240
29886325_0_1448173912684571475,1,166
29886325_0_1448173912684571475,1,117
29886325_0_1448173912684571475,1,83
29886325_0_1448173912684571475,1,254
29886325_0_1448173912684571475,1,37
29886325_0_1448173912684571475,1,139
29886325_0_1448173912684571475,1,59
29886325_0_1448173912684571475,1,202
29886325_0_1448173912684571475,1,70
29886325_0_1448173912684571475,1,246
29886325_0_1448173912684571475,1,181
29886325_0_1448173912684571475,1,92
29886325_0_1448173912684571475,1,124
29886325_0_1448173912684571475,1,98
29886325_0_1448173912684571475,1,210
29886325_0_1448173912684571475,1,90
29886325_0_1448173912684571475,1,243
29886325_0_1448173912684571475,1,228
29886325_0_1448173912684571475,1,114
29886325_0_1448173912684571475,1,182
29886325_0_1448173912684571475,1,230
29886325_0_1448173912684571475,1,108
29886325_0_1448173912684571475,1,143
29886325_0_1448173912684571475,1,238
29886325_0_1448173912684571475,1,130
29886325_0_1448173912684571475,1,192
29886325_0_1448173912684571475,1,187
29886325_0_1448173912684571475,1,47
29886325_0_1448173912684571475,1,234
29886325_0_1448173912684571475,1,15
29886325_0_1448173912684571475,1,197
29886325_0_1448173912684571475,1,241
29886325_0_1448173912684571475,1,177
29886325_0_1448173912684571475,1,10
29886325_0_1448173912684571475,1,227
29886325_0_1448173912684571475,1,149
29886325_0_1448173912684571475,1,69
30166286_0_1837439231599898748,2,27
30166286_0_1837439231599898748,2,21
30166286_0_1837439231599898748,2,69
30166286_0_1837439231599898748,2,57
30166286_0_1837439231599898748,2,78
30166286_0_1837439231599898748,2,7
30166286_0_1837439231599898748,2,30
30166286_0_1837439231599898748,2,60
